siteID,sitename,latitude,longitude,location,description
304,RED OAK FOREST,41.833333333333336,71.55,"Rhode Island; Providence C0,; Johnston; Steere Farm; 41°50'N, 71°33'W; North Scituate Quadrangle, USGS.","A rectangular plot (320 x 330 m). The closed canopy is dominated by red oak, with a relatively open understory and ground cover. Logging has occurred within the last 30 years, and few trees exceed 35 cm in diameter. Trees are relatively uniform in height and diameter, and competition has resulted in a high density of dead stems. A small depression lies in the S-central part of the plot, and water forms temporary ponds in winter. An old gravel quarry forms a small opening in the SE corner. Rock outcroppings occur frequently along the edges of hillsides on the W and E sides, and a major outcrop occurs in the center of the plot. Two main trails run through the W-center and center of the plot, and the W trail branches near the SW corner. The forest is the largest portion of a 60-ha farm, and is currently unmanaged. A quantitative vegetation survey based on the method described by F.C.James & H.H. Shugart,]r. (1970. And. Field Notes 24:727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 10 0.04-ha circular samples, 967/ ha; total basal area 30.4 m2/ ha. Species comprising 92% of the total number of trees [figures after each are trees/ ha, relative density (%), relative dominance (%), and frequency (%)]: red oak, 445, 46, 63, 100; standing dead, 188, 19, 10, 100; white oak, 69, 7, 6, 80; black oak, 64, 6, 8, 70; red maple, 49, 5, 2, 70; scarlet oak, 42, 4, 5, 50; yellow birch, 30, 3, 2, 60. Trees by diameter size class [figures after each are trees/ ha, relative density (%), basal area in mfi/ha, and relative dominance (%)]: A (76-152 cm) 143, 36, 3.6, 12; B (15.2-22.9 cm) 180, 46, 12.7, 42; C (22.9-38.1 cm) 66, 17, 11.9, 39; D (38.1-53.3 cm) 3, 1, 2.2, 7. Shrub stems/ ha, 1939, dominated by maple-leaved Viburnum, yellow birch, white oak, and hophornbeam. Ground cover, 44%, dominated by lowbush blueberry, sedge, and moss. Canopy cover, 88.5%; average canopy height, 14 m (range 12-16 m)."
304,RED OAK FOREST,41.833333333333336,71.55,"Rhode Island; Providence C0; Johnston; Steere Farm; 41°50'N, 71°33'W; North Scituate Quadrangle, USGS.",See]. Field Ornithol. 66(Suppl.):60-61 (1995).
305,BO,33.28333333333333,81.78333333333333,"South Carolina; Aiken Co.;]ackson; Savannah River Site; 33°17'N, 81°47'W'; Jackson Quadrangle, USGS.",See j. Field Omit/ml. 64(Suppl.):55-56 (1993).
306,MATURE LONGLEAF PINE FOREST H,30.75,84.0,"Georgia; Thomas Co.; Thomasville; Wade Tract; 30°45'N, 84°0'W; Pine Park and Thomasville Quadrangles, USGS.",See]. Field Ornithol. 65(Suppl.):l5-16 (1994).
307,MATURE HEMLOCK RAVINE,41.166666666666664,74.9,"Pennsylvania; Pike C0.; Dingmans Ferry; Pocono Environmental Education Center; 41°10'N, 74°54'W; Lake Maskenozha Quadrangle, USGS.","A rectangular plot (100 x 1006 m) with a Closed canopy dominated by eastern hemlock (90%), eastern white pine (9%), and yellow birch (0.5%). The stand is 61-100 years of age with a mean canopy height of 18.2 m (range 9-37 m). The understory is dominated by witch-hazel and young hemlocks. The ground cover is dominated by intermediate wood-fern, lowbush blueberry, and pincushion moss. There are several permanant and intermittent streams with a maximum width of 3 m and a maximum depth of 0.6 m."
308,OLD-GROWTH HEMLOCK-WHITE PINE FOREST,41.333333333333336,79.2,"Pennsylvania; Forest Co.; Cooksburg; Henry Run; 41°20'N, 79°12'W; Cooksburg Quadrangle, USGS.","A square plot (387 x 387 m) with a closed canopy dominated by eastern hemlock, eastern white pine, and various oaks. A quantitative vegetation survey based on the method described by EC. James 8c H.H. Shugart, Jr. (1970. Aud. Field Notes 24:727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 15 randomly-placed 0.04-ha circular samples, 422/ ha; total basal area 49.2 m2/ ha. Species comprising 100% of the total number of trees [figures after each are trees/ha, relative density (%), basal area in m2/ ha, relative dominance (%), and frequency (%)]: eastern white pine, 18, 4, 7.6, 15, 20; eastern hemlock, 248, 59, 25.4, 52, 100; black birch, 3, 1, 0.2, 0, 13; yellow birch, 3, 1, 0.2, 0, 7; American beech, 43, 10, 3.7, 8, 53; white oak, 13, 3, 2.5, 5, 40; chestnut oak, 13, 3, 1.6, 3, 27; northern red oak, 5, 1, 1.4, 3, 27; sugar maple, 5, 1, 0.2, 0, 13; red maple, 22, 5, 2.0, 4, 27; standing dead, 70, 17, 6.4, 13, 100. Trees by diameter size class [figures after each are trees/ha, relative density (%), basal area in mQ/ha, and relative dominance (%)]: A (7.6152 cm) 130, 31, 1.2, 3; B (15.2-22.9 cm) 80, 19, 2.3, 5; C (22.9-38.1 cm) 98, 23, 6.6, 13; D (38.1-53.3 cm) 63, 15, 10.1, 21; E (53.3-68.6 cm) 37, 9, 9.7, 20; F (68.6-83.8 cm) 27, 6, 12.2, 25; G (838-1016 cm) 8, 2, 5.6, 11; H (> 101.6 cm) 2, 0, 1.4, 3. Shrub stems/ha, 173, dominated by eastern hemlock (62%), and great rhododendron (38%). Ground cover, < 5%, dominated by true mosses. Canopy cover, 97%; average canopy height, 33.8 in (range 23-41 m)."
309,OAK-HEMLOCK FOREST,41.766666666666666,72.5,"Connecticut; Hartford C0,; Manchester; Oak Grove Nature Center; 41°46'N, 72°30'W; Manchester Quadrangle, USGS.",See j. Field Ornithol. 63(Suppl.):74 (1992).
310,ASPEN-PINE WILDERNESS,47.083333333333336,95.58333333333333,"Minnesota; Becker Co.; Rochert; Tamarac National Wildlife Refuge; 47°5'N, 95°35'W; Many Point Lake Quadrangle, USGS.","See]. Field Omithol. 63(Suppl.):77-78 (1992). A large area within 40 In of the N boundary was clear-cut by the county in the fall of 1991, reducing the amount of the perimeter that is bordered by the same habitat."
311,MIXED HARDWOOD-HEMLOCK-WHITE PINE FOREST,40.71666666666667,77.75,"Pennsylvania; Huntingdon Co.; McAlevy's Fort; Detweiler's Run; 40°43'N, 77°45'W; McAlevy's Fort and Barrville Quadrangles, USGS.","A rectangular plot (150 x 1400 In) located deep within 40,000+ ha Rothrock State Forest and part of a designated ""wild area"" to remain undisturbed. A stream (max. width 4 m, max. depth 0.5 m) flows through the plot and is bordered by dense stands of great rhododendron and clusters of very tall eastern hemlock and white pine. Higher on the hillside, mountain laurel predominates in the understory and oaks (especially chestnut oak), maples (sugar and red), black birch, and other trees form a closed canopy. Mean canopy height, 24 m (range 15-30 Hi). There is relatively little ground cover other than the laurel and rhododendron. A hiking trail parallels the stream and higher there is an abandoned road, gated against motor vehicles."
311,MIXED HARDWOOD-HEMLOCK-WHITE PINE FOREST,40.71666666666667,77.75,"Pennsylvania; Huntingdon Co.; McAlevy's Fort; Detweiler's Run; 40°43'N, 77°45'W; McAlevy's Fort and Barrville Quadrangles, USGS.",See ]. Field Ornithol. 66(Supp1.):81 (1995).
312,OLD-GROWTH BEECH-HEMLOCK FOREST III,41.63333333333333,78.95,"Pennsylvania; McKean Co.; Ludlow; Tionesta Tract III; 41°38'N, 78°57'W; Ludlow Quadrangle, USGS.","A rectangular plot (300 x 400 m) with a closed canopy dominated by eastern hemlock and American beech, within the Tionesta Research Natural Area in Allegheny National Forest. The largest tract of old-growth forest between the Adirondacks and Great Smokey Mountains; free from fires and large-scale human disturbance for at least 300 years. A quantitative vegetation survey based on the method described by EC. James & H.H. Shugart, Jr. (1970. Aud. Field Notes 242727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 12 randomly-placed 0.04-ha circular samples, 615/ ha; total basal area 72.5 m2/ ha. Species comprising 100% of the total number of trees [figures after each are trees/ ha, rel ative density (%), basal area in m2/ ha, relative dominance (%), and frequency (%)]: eastern hemlock, 160, 26, 28.6, 39, 100; black birch, 21, 3, 1.9, 3, 50; yellow birch, 12, 2, 0.3, 0, 33; eastern hop-hornbeam, 2, 0, 0.1, 0, 8; American beech, 223, 36, 24.6, 34, 100; black cherry, 10, 2, 1.8, 2, 8; sugar maple, 40, 6, 2.0, 3, 50; red maple, 77, 13, 7.4, 10, 75; white ash, 19, 3, 2.0, 3, 25; standing dead, 49, 8, 3.9, 5, 83. Trees by diameter size class [figures after each are trees/ha, relative density (%), basal area in rug/ha, and relative dominance (%)]: A (7.615.2 cm) 158, 26, 1.6, 2; B (15.2-22.9 cm) 142, 23, 4.0, 6; C (22.9-38.1 cm) 108, 18, 7.9, 11; D (38.1-53.3 cm) 90, 15, 14.7, 20; E (53.3-68.6 cm) 79, 13, 23.1, 32; F (68.6-83.8 cm) 21, 3, 9.5, 13; G (838-1016 cm) 15, 2, 9.8, 14; H (> 101.6 cm) 2, 0, 1.8, 2. Shrub stems/ha, 9952, dominated by American beech (80%), striped maple (19%), and red maple and eastern hemlock (1%). Ground cover, 10-15%, dominated by wood-sorrel, goldthread, ferns, true mosses, and regenerating American beech. Canopy cover, 99%; average canopy height, 31.2 m (range 28-35 In). There is one permanent stream and one intermittent stream with a maximum width of 0.8 In and a maximum depth of 0.5 m."
313,OLD-GROWTH BEECH-HEMLOCK FOREST IV,41.63333333333333,78.95,"Pennsylvania; McKean (10.; Ludlow; Tionesta Tract IV; 41°38'N, 78°57'W; Ludlow Quadrangle, USGS.","A rectangular plot (300 x 400 m) with a closed canopy dominated by eastern hemlock and American beech, within the Tionesta Research Natural Area in Allegheny National Forest, The largest tract of old-growth forest between the Adirondacks and Great Smokey Mountains; free from fires and large-scale human disturbance for at least 300 years. A quantitative vegetation survey based on the method described by EC. james 8c H.H. Shugart, Jr. (1970. Aud. Field Notes 24:727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 12 randomly-placed 0.04-ha circular samples, 317/ ha; total basal area 42.4 m2/ ha. Species comprising 100% of the total number of trees [figures after each are trees/ ha, relative density (%), basal area in 1112/ ha, relative dominance (%), and frequency (%)]: eastern hemlock, 67, 21, 20.3, 48, 92; black birch, 17, 5, 0.8, 2, 50; yellow birch, 2, 1, 0.3, l, 8; American beech, 140, 44, 12.5, 30, 100; black cherry, 6, 2, 0.6, 2, 17; sugar maple, 8, 3, 1.2, 3, 17; red maple, 48, 15, 3.4, 8, 83; standing dead, 28, 9, 3.2, 8, 83. Trees by diameter size class [figures after each are trees/ ha, relative density (%), basal area in m2/11a, and relative dominance (%)]: A (7.6-15.2 cm) 69, 22, 0.7, 2; B (15.2-22.9 cm) 73, 23, 2.1, 5; C (22.938.1 cm) 67, 21, 4.9, 11; D (38.1-53.3 cm) 48, 15, 7.9, 19; E (53.3-68.6 cm) 21, 7, 6.1, 14; F (68.6-83.8 cm) 27, 9, 12.4, 29; G (838-1016 cm) 12, 4, 8.4, 20. Shrub stems/ha, 2830, dominated by American beech. Ground cover, 10-15%, dominated by wood-sorrel, goldthread, ferns, true mosses, and regenerating American beech. Canopy cover, 97%; average canopy height, 28.7 m (range 23-34 m). There is one permanent stream and one intermittent stream with a maximum width of 0.5 m and a maximum depth of 0.2 m."
314,OLD-GROWTH BEECH-HEMLOCK FOREST V,41.7,79.25,"Pennsylvania; Warren (30.; Sheffield; Heart's Content Tract I; 41°42'N, 79°15'W; Cherry Grove Quadrangle, USGS.","A rectangular plot (300 x 400 m) with a closed canopy dominated by virgin eastern hemlock and American beech. The plot is located within the 50-ha Heart's Content Scenic Area in Allegheny National Forest, a registered National Natural Landmark. Stand age is 350+ years. A quantitative vegetation survey based on the method described by EC. James 8c H.H. Shugart, Jr. (1970. And. Field Notes 24:727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 10 randomly-placed 0.04-ha circular samples, 459/ ha; total basal area 42.8 m2/ ha. Species comprising 100% of the total number of trees [figures after each are trees/ ha, relative density (%), basal area in m2/ ha, relative dominance (%), and frequency (%)]: eastern hemlock, 227, 50, 16.5, 39, 90; black birch, 7, 2, 1.2, 3, 20; yellow birch, 13, 3, 0.5, 1, 30; American beech, 162, 35, 15.2, 36, 100; northern red oak, 8, 2, 2.2, 5, 10; black cherry, 10, 2, 1.9, 4, 20; sugar maple, 2, 1, 0.4, 1, 10; red maple, 12, 3, 2.6, 6, 20; white ash, 3, l, 0.2, 0, 10; standing dead, 14, 3, 2.1, 4, 50. Trees by diameter size class [figures after each are trees/ ha, relative density (%), basal area in m2/ ha, and relative dominance (%)]: A (7.6-15.2 cm) 210, 46, 2.2, 5; B (15.2-22.9 cm) 84, 18, 2.4, 6; C (22.9-38.1 cm) 66, 14, 4.8, 11; D (38.1-53.3 cm) 35, 8, 5.7, 13; E (53.3-68.6 cm) 30, 7, 8.8, 20; F (68.6-83.8 cm) 20, 4, 9.1, 21; G (838-1016 cm) 15, 3, 9.8, 23. Shrub stems/ ha, 1186, dominated by American beech (99%) and black birch (1%). Ground cover, > 70%, dominated by ferns. Canopy cover, 99%; average canopy height, 32.3 m (range 27-37 m). There is one permanent stream and one intermittent stream with a maximum width of 0.8 m and a maximum depth of 0.4 m."
315,OLD-GROWTH HEMLOCK-BEECH-WHITE PINE FOREST,41.7,79.25,"Pennsylvania; Warren C0,; Sheffield; Heart's Content Tract II; 41°42'N, 79°15'W; Cherry Grove Quadrangle, USGS.","A rectangular plot (250 x 400 m) with a closed canopy dominated by virgin eastern hemlock, American beech, and eastern white pine. The plot is located within the 50-ha Heart's Content Scenic Area in Allegheny National Forest, a registered National Natural Landmark. Stand age is 350+ years. A quantitative vegetation survey based on the method described by EC. James 8c H.H. Shugart, Jr. (1970. Aud. Field Notes 24:727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 10 randomly-placed 0.04-ha circular samples, 352/ha; total basal area 54.7 mg/ha. Species comprising 100% of the total number of trees [figures after each are trees/ ha, relative density (%), basal area in m2/ ha, relative dominance (%), and frequency (%)]: eastern white pine, 10, 3, 6.6, 12, 40; eastern hemlock, 192, 55, 25.5, 47, 100; yellow birch, 5, l, 0.1, 0, 10; American beech, 97, 28, 9.0, 16, 90; cucumbertree, 5, l, 0.1, 0, 10; black cherry, 2, l, 0.4, 1, 10; red maple, 7, 2, 0.6, 1, 30; standing dead, 32, 10, 12.3, 22, 70. Trees by diameter size class [figures after each are trees/ ha, relative density (%), basal area in m?/ ha, and relative dominance (%)]: A (7.615.2 cm) 125, 35, 1.3, 2; B (15.2-22.9 cm) 65, 18, 1.8, 3; C (22.9-38.1 cm) 37, 10, 2.7, 5; D (38.1-53.3 cm) 54, 15, 8.9, 16; E (53.3-68.6 cm) 12, 3, 3.5, 6; F (68.6-83.8 cm) 26, 7, 11.6, 21; G (838-1016 cm) 28, 8, 18.9, 35; H (> 101.6 cm) 7, 2, 6.0, 11. Shrub stems/ha, 2013, dominated by American beech (54%), eastern hemlock (40%), yellow birch (3%), eastern white pine, alternate-leaf dogwood, and hobblebush (1%). Ground cover, > 70%, dominated by ferns. Canopy cover, 94%; average canopy height, 36.9 In (range 30-45 In). There is one permanent stream and one intermittent stream with a maximum width of 0.6 In and a maximum depth of 0.3 m."
316,OLD-GROWTH HEMLOCK-MIXED HARDWOOD FOREST II,41.333333333333336,79.21666666666667,"Pennsylvania; Clarion Co.; Cooksburg; Seneca Stand; 41°20'N, 79°13'W; Cooksburg Quadrangle, USGS.",See ]. Field Ornithol. 65(Suppl.):91-92 (1994).
317,REMNANT OLD-GROWTH I-IEMLOCK-NIIXED HARDWOOD,41.4,79.21666666666667,"Pennsylvania; Clarion Co.; Cooksburg; Swamp Tract; 41°24'N, 79°13'W; Marienville West Quadrangle, USGS.",See]. Field Ornithol. 65(Suppl.):92-93 (1994).
318,SELECTIVELY-CUT UPLAND OAK-WHITE PINE FOREST,41.6,71.56666666666666,"Rhode Island; Washington C0,; Exeter; Fisherville Brook; 41°36'N, 71°34'W; Slocum Quadrangle, USGS.","A rectangular plot (320 x 330 111) located in the N portion of the Audubon Society of Rhode Island's Fishervllle Brook Wildlife Refuge. The closed canopy is estimated to be between 61 and 100 years of age and is dominated by oak and white pine. There are n11merous openings where trees were removed prior to aquisition by Rhode Island Audubon, but they are filling in. Two Old logging trails traverse the center of the plot and have become overgrown with small trees and bullbrier. The refuge's red trail system intersects the SE corner and E side of the plot, and the white trail system cuts across the W side. A quantitative vegetation survey based on the method described by EC. james 84 H.H. Shugart, Jr. (1970. And. Field Notes 242727-736) yielded the following results: Trees, 7.6 cm diameter and over, based on 10 0.04-ha circular samples, 410/ha; total basal area 18.8 mQ/ha. Trees by species [figures after each are trees/ ha, relative density (%), relative dominance (%), and frequency (%)]: red maple, 193, 47, 34, 90; black oak, 70, 17, 12, 50; white oak, 44, 11, 21, 40; eastern white pine, 42, 10, 11, 70; scarlet oak, 24, 6, 11, 40; red oak, 15, 4, 8. 40; eastern red cedar, 12, 3, 2, 20; black cherry, 10, 2, 0.1, 40. Trees by diameter size class [figures after each are trees/ ha, relative density (%), basal area in m2/ ha, and relative dominance (70)]: A (7.615.2 cm) 158, 39, 1.4, 8; B (15.2-22.9 cm) 104, 25, 2.9, 15; C (22.9-38.1 cm) 111, 27, 8.3, 44; D (38.1-53.3 cm) 37, 9, 6.2, 33. Shrub stems/ha, 10,060, dominated by bullbrier and red maple. The shrub layer is dominated by mountain laurel on the NW corner of the plot. Ground cover, 69.5%, dominated by bullbrier, lowbush blueberry, and mountain laurel. Canopy cover, 83%; average canopy height, 17 m (range 11-23 In). There is one intermittent stream with maximum width of 3 m and maximum depth of 0.2 m."
319,SECOND-GROWTH BROADLEAF-CONIFEROUS FOREST WITH,42.666666666666664,78.36666666666666,"New York; Wyoming Co.; Java Center; Beaver Meadow Wildlife Refuge; 42°40'N, 78°22'W; Strykersville Quadrangle, USGS.","A rectangular plot (312 x 351 in). Second-growth forest estimated to be between 31 and 60 years of age occupies approximately 67% of the plot. The closed canopy is dominated by sugar maple, red maple, and white pine. The understory is dominated by eastern hemlock, northern arrowwood, and witch-hazel. The ground cover is dominated by ferns, goldenrod, and raspberry. The wetlands (23% of the plot) in order of decreasing area are: forested wetlands dominated by eastern hemlock, shrub wetlands dominated by northern arrowwood and dogwood, a speckled alder swamp, and two small emergent wetlands dominated by reed canary grass and other emergents. There is one stream with a maximum width of 2 m and a maximum depth of 0.5 m. The remaining 10% of the plot is an older hardwood forest dominated by sugar maple, American beech, and black cherry. Overall mean canopy height, 14 111 (range 1-35 m)."
319,SECOND-GROWTH BROADLEAF-CONIFEROUS FOREST WITH,42.666666666666664,78.36666666666666,"New York; Wyoming Co.; Java Center; Beaver Meadow Wildlife Refuge; 42°40'N, 78°22'W; Strykersville Quadrangle, USGS.",See j. Field Ornithol. 66(Suppl.):94 (1995).
320,URBAN COASTAL PARK,40.61666666666667,73.76666666666667,"New York; Queens C0.; Far Rockaway; Bayswater Point State Park; 40°37'N, 73°46'W; Far Rockaway Quadrangle, USGS.",See]. Field Ornithol. 65(Suppl.) :99-100 (1994).
321,URBAN COASTAL WILDLIFE REFUGE,40.6,73.78333333333333,"New York; Queens Co.; Far Rockaway; Dubos Point Wetlands Preserve; 40°36'N, 73°47 'W; Far Rockaway Quadrangle, USGS.",See ]. Field Ornithol. 65(Suppl.):100-101 (1994). An adjacent parcel is being developed for housing.
322,BOTTOMLAND HARDWOOD FOREST I,32.35,91.33333333333333,"Louisiana; Madison CO.; Tallulah; SHOP-Tensas River National Wildlife Refuge; 32°21'N, 91°20'W; Waverly SE Quadrangle, USGS.","A rectangular plot (300 X 450 m) with a closed canopy dominated by sugarberry, water oak, and elm. The stand is 31-60 years of age with a mean canopy height of 29 m (range 24-38 m). The understory is dominated by cane, blackberry, and green ash. The ground cover is dominated by palmetto and poison ivy. There are two ponds with a maximum diameter of 20 m and a maximum depth of 2 m, and there are ephemeral pools during the breeding season."
323,BO,32.333333333333336,91.33333333333333,"Louisiana; Madison Co.; Tallulah; THIN-Tensas River National Wildlife Refuge; 32°20'N, 91°20'W; Waverly SE Quadrangle, USGS.","A rectangular plot (300 X 450 In) with a closed canopy dominated by green ash, Nuttall's oak, and elm. The stand is 31-60 years of age with a mean canopy height of 26 In (range 21-38 m). The understory is dominated by green ash, blackberry, and deciduous holly. The ground cover is dominated by poison ivy, palmetto, and sedges. There is one pond with a maximum diameter of 10 m and a maximum depth of 2 m, and there are ephemeral pools during the breeding season."
324,BOTTOMLAND HARDWOOD FOREST III,32.31666666666667,91.35,"Louisiana; Madison Co.; Tallulah; NOCU-Tensas River National Wildlife Refuge; 32°19'N, 91°21'W; Waverly SE Quadrangle, USGS.","A rectangular plot (300 X 450 m) with a closed canopy dominated by sweetgum, oak, and elm. The stand is 31-60 years of age with a mean canopy height of 27 m (range 21-38 m). The understory is dominated by cane, green ash, and elm. The ground cover is dominated by poison ivy. There are ephemeral pools during the breeding season."
325,BOTTOMLAND HARDWOOD FOREST IV,32.31666666666667,91.33333333333333,"Louisiana; Madison Co.; Tallulah; SHEL-Tensas River National Wildlife Refuge; 32°19'N, 91°20'W; Waverly SE Quadrangle, USGS.","A rectangular plot (300 X 450 m) with a closed canopy dominated by willow oak, sugarberry, and green ash. The stand is 61-100 years of age with a mean canopy height of 28 m (range 21-37 m). The understory is dominated by green ash, blackberry, and elm. The ground cover is dominated by palmetto and poison ivy. There are ephemeral pools during the breeding season."
326,BOTTOMLANDS HARDWOOD FOREST,44.1,91.73333333333333,"Minnesota; Winona C0,; Rollingstone Township; Crooked Slough Woods; 44°6'N, 91°44'W; Winona West Quadrangle, USGS.",See]. Field Ornithol. 65(Suppl.):54-55 (1994) and 66(Suppl.):45-46 (1995).
327,MATURE BOTI,37.03333333333333,90.11666666666666,"Missouri; Stoddard Co.; Puxico; Mingo National Wildlife Refuge, Pool 8; 37°2'N, 90°7'W; McGee Quadrangle, USGS.","A rectangular plot (160 X 660 m) with an Open canopy dominated by pin oak and willow oak. The stand is 61-100 years of age with a mean canopy height of 21.5 in (range 18-25 In). High winds in 1993 created small (<1 ha) openings in the forest. Dense undergrowth and small trees are now occupying the openings and creating habitat diversity within the forest. The understory is dominated by black willow, box elder, and pin oak. The ground cover is dominated by lizard's-tail and blackberry. The plot contains ephemeral pools during the breeding season."
328,COPPICED COTI,32.666666666666664,91.03333333333333,"Mississippi; Issaquena C0,; Fitler; BRAKE-Fitler Managed Forest; 32°40'N, 91°2'W; Fitler Quadrangle, USGS.","A rectangular plot (300 X 450 m) with an open canopy dominated by eastern cottonwood. The stand is 6 years of age with a mean canopy height of 15 m (range 6-23 In); the cottonwoods increased in height by approximately 3 in since 1994. The understory is dominated by blackberry, with scattered box elder, and eastern cottonwood. The ground cover is dominated by goldenrod, sedges, and grasses. There are ephemeral pools during the breeding season."
329,COPPICED COTTONWOOD FOREST II,32.666666666666664,91.05,"Mississippi; Issaquena Co.; Fitler; GUMTREE-Fitler Managed Forest; 32°40'N, 91°3'W; Fitler Quadrangle, USGS.","A rectangular plot (250 X 550 m) with an open canopy dominated by eastern cottonwood. The stand is 6 years of age with a mean canopy height of 15 m (range 12-17 m); the cottonwoods increased in height by approximately 3 m since 1994. The understory is dominated by blackberry, with scattered persimmon, and green ash. There are ephemeral pools during the breeding season."
330,PLANTED CO,32.65,91.06666666666666,"Mississippi; Issaquena Co.; Fitler; LEVEE-Fitler Managed Forest; 32°39'N, 91°4'W; Fitler Quadrangle, USGS.",A rectangular plot (300 X 450 m) with an open canopy dominated by eastern cottonwood. The stand is 6 years of age with a mean canopy height of 18 m (range 7-23 In); the cottonwoods increased in height by approximately 3 m since 1994. The understory is open with scattered box elder and mockernut hickory. There are ephemeral pools during the breeding season.
331,PLANTED COTI,32.68333333333333,91.05,"Mississippi; Issaquena Co.; Fitler; PIPELINE-Fitler Managed Forest; 32°41'N, 91°3'W; Fitler Quadrangle, USGS.","A rectangular plot (300 X 450 m) with an open canopy dominated by eastern cottonwood. The stand is 6 years of age with a mean canopy height of 18 111 (range 14-22 m); the cottonwoods increased in height by approximately 3 m since 1994. The understory is open with scattered blackberry, sweetgum, and persimmon. The ground cover is dominated by broom sedge and grasses. There are ephemeral pools during the breeding season."
332,OAK-MAPLE SWAMP FOREST,40.61666666666667,74.16666666666667,"New York; Richmond Co.; Staten Island; Graniteville Swamp; 40°37'N, 74°10'W; Arthur Kill & Elizabeth Quadrangles, USGS.","An irregular, roughly triangular plot (shortest side 335 m, longest 548 m) with a closed canopy dominated by sweetgum, red maple, and swamp white oak. The stand is 31-60 years of age with a mean canopy height of 17.4 m (range 12-23 m). The understory is dominated by spicebush, arrowwood, and American hornbeam. The ground cover is dominated by wild ginger, New York fern, and mayapple. There is one stream with a maximum width of 4.5 m and a maximum depth of 1.5 m."
333,MIXED HARDWOOD SWALIP,41.43333333333333,80.76666666666667,"Ohio; Trumbull Co.; North Bloomfield; Mosquito Creek State Wildlife Area; 41°26'N, 80°46'W; Bristolville Quadrangle, USGS.",See 1. Field Ornithol. 61(Suppl.):78-79 (1990).
334,RED MAPLE,42.71666666666667,80.46666666666667,"Ontario; Municipality of Haldimand-Norfolk; St. Williams; St. Williams Forestry Station; 42°43'N, 80°28'W; Long Point Quadrangle, DEMR.","A nearly rectangular plot (shortest side 250 m, longest 500 m) with a closed canopy dominated by red maple, silver maple, red maple >< silver maple hybrid, and white oak. A quantitative vegetation survey based on the method described by F.C.James 8c H.H. Shugart, Jr. (1970. Aud. Field Notes 242727-736) yielded the following results: Trees, 3.0 cm diameter and over, based on 10 0.04-ha square samples, 1290/ha; total basal area 20 m2/ ha. Species comprising 90% of the total number of trees [figures after each are trees/ ha, relative density ('70), relative dominance (%), and frequency (%)]: red maple X silver maple hybrid, 248, 19, 18, 80; red maple, 193, 15, 22, 50; eastern white pine, 130, 10, 0.7, 40; American hornbeam, 95, 7, 0.4, 50; silver maple, 83, 6, 14, 20; white oak, 53, 4, 12, 80; yellow birch, 50, 4, 3, 40; sugar maple, 50, 4, 3, 30; American beech, 55, 4, 2, 90; witch-hazel, 35, 3, 0.1, 40; standing (lead, 168, 13, 10, 100. Additional species include: northern red oak, swamp white oak, black oak, bigtooth aspen, American elm, hop-hornbeam, sassafras, black cherry, serviceberry, American basswood, fiowering dogwood, and green ash. Trees by diameter size class [figures after each are trees/ha, relative density (%), basal area in m2/ha, and relative dominance (%)]: S (3-8 cm) 723, 56, 1, 3; A (8-15 cm) 188, 14, 2, 4; B (1523 cm) 98, 8, 3, 6; C (23-31 cm) 153, 12, 11, 21; D (31-38 cm) 80, 6, 13, 26; E (38-53 cm) 25, 2, 7, 14; F (53-69 cm) 17, l, 8, 16; G (69-84 cm) 8, 1, 5, 10. Shrub stems/ha, 5313, dominated by spicebush, witch-hazel, and red maple. Ground cover (< 30 cm), 45%, dominated by ferns, Canada mayfiower, and sassafras. Canopy cover, 97%; average canopy height, 25.2 m (range 15.4-37.4 m). There are some ephemeral pools during the breeding season."
335,HARDWOOD BOTTOM,33.31666666666667,81.86666666666666,"South Carolina; Aiken (10.; jackson; Silver Bluff Plantation Sanctuary; 33°19'N, 81°52'W; jackson Quadrangle, USGS.","A rectangular plot (259 X 442 In) with a closed canopy dominated by oaks (52%), water tupelo (12%), and bald cypress (10%). The stand is > 100 years of age with a mean canopy height of 28 m (range 23-35 m). The predominant oak species are willow oak, water oak, laurel oak, overcup oak, and swamp chestnut oak. Roughly in the center of the plot and in the extreme 1\W corner are two cypress-tupelo stands which generally retain some standing and/ or fiowing water throughout the year. The understory is dominated by American hornbeam (80%), sweetgum (5%), and red maple (4%). The ground cover is dominated by switch cane (70%), poison ivy (10%), and greenbrier (5%). Periodic releases (usually in winter) from the nearest dam upriver on the Savannah River cause flooding of up to 98% of the plot. Due to the fiooding, the mostly-closed canopy. and extensive browsing by white-tailed deer, the ground cover is sparse in most places. Several openings have been created throughout the area by large trees falling. The plot last had a selective timber harvest in 1953, and some trees have been lost since due to beaver activity."
336,NIESOPHYTIC FOREST I,38.4,78.48333333333333,"Virginia; Green Co.; Elkton; Pocosin Cabin Plot; 38°24'N, 78°29'W; Fletcher Quadrangle, USGS.",See p]. Field Ornithol. 60(Suppl.):32-33 (1989) and 66(Suppl.):63-64 (1995). Some of the oak trees have died due to gypsy moth infestation.
